Time (UTC +02:00 yyyy-MM-dd HH:mm:ss);Frequency (A) (Hz)
2026-05-13 10:24:53;231481,5
2026-05-13 10:24:53;171232,88
2026-05-13 10:24:53;115030,68
2026-05-13 10:24:53;423728,8
2026-05-13 10:24:53;157563,03
2026-05-13 10:24:53;129310,34
2026-05-13 10:24:53;303398,06
2026-05-13 10:24:53;271739,12
2026-05-13 10:24:53;189393,94
2026-05-13 10:24:53;204248,36
2026-05-13 10:24:53;359195,38
2026-05-13 10:24:53;246710,53
2026-05-13 10:24:53;223214,3
2026-05-13 10:24:53;175233,64
2026-05-13 10:24:53;308642
2026-05-13 10:24:53;165929,2
2026-05-13 10:24:53;256849,33
2026-05-13 10:24:53;210084,03
2026-05-13 10:24:53;217391,3
2026-05-13 10:24:53;203252,05
2026-05-13 10:24:53;160256,4
2026-05-13 10:24:53;120967,74
2026-05-13 10:24:53;290697,7
2026-05-13 10:24:53;211148,66
2026-05-13 10:24:53;160256,4
2026-05-13 10:24:53;312500
2026-05-13 10:24:53;300480,75
2026-05-13 10:24:53;289351,88
2026-05-13 10:24:53;253378,38
2026-05-13 10:24:53;90579,71
2026-05-13 10:24:53;289351,88
2026-05-13 10:24:53;158898,31
2026-05-13 10:24:53;176886,8
2026-05-13 10:24:53;113636,37
2026-05-13 10:24:53;287356,3
2026-05-13 10:24:53;423728,8
2026-05-13 10:24:53;158898,3
2026-05-13 10:24:53;195312,5
2026-05-13 10:24:53;260416,64
2026-05-13 10:24:53;178571,44
2026-05-13 10:24:53;320512,8
2026-05-13 10:24:53;120192,305
2026-05-13 10:24:53;107142,85
2026-05-13 10:24:53;208333,34
2026-05-13 10:24:53;150602,4
2026-05-13 10:24:53;220588,25
2026-05-13 10:24:53;231481,47
2026-05-13 10:24:53;134892,08
2026-05-13 10:24:53;242718,44
2026-05-13 10:24:53;143678,16
2026-05-13 10:24:53;94696,97
2026-05-13 10:24:53;225903,61
2026-05-13 10:24:53;337837,84
2026-05-13 10:24:53;206043,95
2026-05-13 10:24:53;364077,66
2026-05-13 10:24:53;253378,38
2026-05-13 10:24:53;220588,25
2026-05-13 10:24:53;245098,06
2026-05-13 10:24:53;196850,39
2026-05-13 10:24:53;110294,125
2026-05-13 10:24:53;160256,42
2026-05-13 10:24:53;385802,5
2026-05-13 10:24:53;290697,7
2026-05-13 10:24:53;91911,766
2026-05-13 10:24:53;140449,44
2026-05-13 10:24:53;158898,3
2026-05-13 10:24:53;182481,77
2026-05-13 10:24:53;122549,016
2026-05-13 10:24:53;71022,73
2026-05-13 10:24:53;250000
2026-05-13 10:24:53;206611,58
2026-05-13 10:24:53;203252,05
2026-05-13 10:24:53;147928,98
2026-05-13 10:24:53;181159,42
2026-05-13 10:24:53;256147,53
2026-05-13 10:24:53;173611,11
2026-05-13 10:24:53;127551,02
2026-05-13 10:24:53;165929,19
2026-05-13 10:24:53;250000
2026-05-13 10:24:53;215517,23
2026-05-13 10:24:53;294117,66
2026-05-13 10:24:53;255102,05
2026-05-13 10:24:53;133928,58
2026-05-13 10:24:53;174825,17
2026-05-13 10:24:53;75757,57
2026-05-13 10:24:53;220588,25
2026-05-13 10:24:53;164473,69
2026-05-13 10:24:53;227272,73
2026-05-13 10:24:53;172018,34
2026-05-13 10:24:53;160256,4
2026-05-13 10:24:53;121359,22
2026-05-13 10:24:53;192307,69
2026-05-13 10:24:53;152439,02
2026-05-13 10:24:53;153374,23
2026-05-13 10:24:53;220588,25
2026-05-13 10:24:53;142045,45
2026-05-13 10:24:53;208333,33
2026-05-13 10:24:54;279850,75
2026-05-13 10:24:54;168918,92
2026-05-13 10:24:54;186567,17
2026-05-13 10:24:54;109649,125
2026-05-13 10:24:54;80128,2
2026-05-13 10:24:54;179597,69
2026-05-13 10:24:54;234375
2026-05-13 10:24:54;120192,305
2026-05-13 10:24:54;357142,88
2026-05-13 10:24:54;116459,625
2026-05-13 10:24:54;226449,27
2026-05-13 10:24:54;240384,61
2026-05-13 10:24:54;208333,33
2026-05-13 10:24:54;271739,12
2026-05-13 10:24:54;125000
2026-05-13 10:24:54;152439,02
2026-05-13 10:24:54;152439,02
2026-05-13 10:24:54;127551,02
2026-05-13 10:24:54;306372,53
2026-05-13 10:24:54;81168,836
2026-05-13 10:24:54;254065,03
2026-05-13 10:24:54;309917,34
2026-05-13 10:24:54;332446,8
2026-05-13 10:24:54;192307,7
2026-05-13 10:24:54;117924,52
2026-05-13 10:24:54;100806,45
2026-05-13 10:24:54;201612,9
2026-05-13 10:24:54;183823,53
2026-05-13 10:24:54;183823,53
2026-05-13 10:24:54;172018,34
2026-05-13 10:24:54;308642
2026-05-13 10:24:54;267857,12
2026-05-13 10:24:54;142045,45
2026-05-13 10:24:54;97656,25
2026-05-13 10:24:54;252525,25
2026-05-13 10:24:54;130208,336
2026-05-13 10:24:54;156250
2026-05-13 10:24:54;257731,97
2026-05-13 10:24:54;165562,92
2026-05-13 10:24:54;203804,34
2026-05-13 10:24:54;253378,38
2026-05-13 10:24:54;165929,2
2026-05-13 10:24:54;60679,61
2026-05-13 10:24:54;132042,25
2026-05-13 10:24:54;182038,83
2026-05-13 10:24:54;340909,1
2026-05-13 10:24:54;240384,61
2026-05-13 10:24:54;213675,2
2026-05-13 10:24:54;168918,92
2026-05-13 10:24:54;277777,78
2026-05-13 10:24:54;357142,88
2026-05-13 10:24:54;164473,67
2026-05-13 10:24:54;160256,4
2026-05-13 10:24:54;122549,016
2026-05-13 10:24:54;135869,56
2026-05-13 10:24:54;312500
2026-05-13 10:24:54;178571,44
2026-05-13 10:24:54;145348,84
2026-05-13 10:24:54;157563,02
2026-05-13 10:24:54;178571,44
2026-05-13 10:24:54;56306,31
2026-05-13 10:24:54;189393,95
2026-05-13 10:24:54;273722,62
2026-05-13 10:24:54;168918,92
2026-05-13 10:24:54;183823,52
2026-05-13 10:24:54;91240,88
2026-05-13 10:24:54;126262,625
2026-05-13 10:24:54;99206,35
2026-05-13 10:24:54;80645,164
2026-05-13 10:24:54;134408,61
2026-05-13 10:24:54;334821,44
2026-05-13 10:24:54;147058,83
2026-05-13 10:24:54;363372,1
2026-05-13 10:24:54;126262,625
2026-05-13 10:24:54;192307,7
2026-05-13 10:24:54;143678,16
2026-05-13 10:24:54;301204,8
2026-05-13 10:24:54;235849,05
2026-05-13 10:24:54;187969,92
2026-05-13 10:24:54;135135,14
2026-05-13 10:24:54;189393,94
2026-05-13 10:24:54;182038,83
2026-05-13 10:24:54;154321
2026-05-13 10:24:54;156250
2026-05-13 10:24:54;145348,84
2026-05-13 10:24:54;197368,42
2026-05-13 10:24:54;178571,42
2026-05-13 10:24:54;88028,17
2026-05-13 10:24:54;158898,31
2026-05-13 10:24:54;119047,62
2026-05-13 10:24:54;117924,52
2026-05-13 10:24:54;215517,23
2026-05-13 10:24:54;182038,83
2026-05-13 10:24:54;219298,25
2026-05-13 10:24:54;219298,25
2026-05-13 10:24:54;168918,92
2026-05-13 10:24:54;228658,53
2026-05-13 10:24:54;279850,75
2026-05-13 10:24:54;140449,44
2026-05-13 10:24:54;181159,42
2026-05-13 10:24:54;231481,47
2026-05-13 10:24:54;140449,44
2026-05-13 10:24:54;238095,23
2026-05-13 10:24:54;130208,336
2026-05-13 10:24:54;119047,62
2026-05-13 10:24:54;138888,89
2026-05-13 10:24:54;215517,23
2026-05-13 10:24:54;263157,9
2026-05-13 10:24:54;160256,4
2026-05-13 10:24:54;294117,66
2026-05-13 10:24:54;94696,97
2026-05-13 10:24:54;156250
2026-05-13 10:24:54;115740,75
2026-05-13 10:24:54;128424,664
2026-05-13 10:24:54;359195,38
2026-05-13 10:24:54;154321
2026-05-13 10:24:54;152439,03
2026-05-13 10:24:54;204918,05
2026-05-13 10:24:54;69444,445
2026-05-13 10:24:54;110619,47
2026-05-13 10:24:54;260416,67
2026-05-13 10:24:54;256849,33
2026-05-13 10:24:54;233208,95
2026-05-13 10:24:54;186567,17
2026-05-13 10:24:54;89285,72
2026-05-13 10:24:54;355113,62
2026-05-13 10:24:54;159235,67
2026-05-13 10:24:54;195312,5
2026-05-13 10:24:54;242718,44
2026-05-13 10:24:54;123762,375
2026-05-13 10:24:54;145348,84
2026-05-13 10:24:54;208333,33
2026-05-13 10:24:54;79113,93
2026-05-13 10:24:54;312500
2026-05-13 10:24:54;109649,125
2026-05-13 10:24:54;115740,75
2026-05-13 10:24:54;148809,52
2026-05-13 10:24:54;107758,62
2026-05-13 10:24:54;146484,38
2026-05-13 10:24:54;280898,88
2026-05-13 10:24:54;140977,44
2026-05-13 10:24:54;228658,53
2026-05-13 10:24:54;91240,875
2026-05-13 10:24:54;208333,33
2026-05-13 10:24:54;208333,33
2026-05-13 10:24:54;322164,97
2026-05-13 10:24:54;193298,95
2026-05-13 10:24:54;217013,89
2026-05-13 10:24:54;90579,71
2026-05-13 10:24:54;NaN
2026-05-13 10:24:54;147637,8
2026-05-13 10:24:54;353773,56
2026-05-13 10:24:54;201612,9
2026-05-13 10:24:54;217391,3
2026-05-13 10:24:54;NaN
2026-05-13 10:24:54;362318,84
2026-05-13 10:24:54;284090,94
2026-05-13 10:24:54;343406,6
2026-05-13 10:24:54;271739,12
2026-05-13 10:24:54;223214,3
2026-05-13 10:24:54;252525,25
2026-05-13 10:24:54;185185,17
2026-05-13 10:24:54;155279,5
2026-05-13 10:24:54;235849,08
2026-05-13 10:24:54;219298,25
2026-05-13 10:24:54;156250,02
2026-05-13 10:24:54;382653,1
2026-05-13 10:24:54;308641,97
2026-05-13 10:24:54;157563,03
2026-05-13 10:24:54;173611,11
2026-05-13 10:24:54;175233,64
2026-05-13 10:24:54;220588,25
2026-05-13 10:24:54;206611,58
2026-05-13 10:24:54;NaN
2026-05-13 10:24:54;320512,8
2026-05-13 10:24:54;143129,77
2026-05-13 10:24:54;373134,34
2026-05-13 10:24:54;193298,97
2026-05-13 10:24:54;80645,164
2026-05-13 10:24:54;134408,61
2026-05-13 10:24:54;275735,3
2026-05-13 10:24:54;164473,69
2026-05-13 10:24:54;186567,16
2026-05-13 10:24:54;153688,53
2026-05-13 10:24:54;NaN
2026-05-13 10:24:54;99206,35
2026-05-13 10:24:54;297619,06
2026-05-13 10:24:54;247524,75
2026-05-13 10:24:54;277777,78
2026-05-13 10:24:54;390625
2026-05-13 10:24:54;161917,1
2026-05-13 10:24:54;199468,1
2026-05-13 10:24:54;112951,805
2026-05-13 10:24:54;67934,78
2026-05-13 10:24:54;102459,01
2026-05-13 10:24:54;245098,06
2026-05-13 10:24:54;256849,33
2026-05-13 10:24:54;158898,31
2026-05-13 10:24:54;143678,16
2026-05-13 10:24:54;143678,16
2026-05-13 10:24:54;223214,3
2026-05-13 10:24:54;155279,5
2026-05-13 10:24:54;148809,53
2026-05-13 10:24:54;NaN
2026-05-13 10:24:54;90579,71
2026-05-13 10:24:54;416666,66
2026-05-13 10:24:54;130208,336
2026-05-13 10:24:54;193298,97
2026-05-13 10:24:54;172018,34
2026-05-13 10:24:54;217391,3
2026-05-13 10:24:54;253378,38
2026-05-13 10:24:54;240384,61
2026-05-13 10:24:54;99206,35
2026-05-13 10:24:54;255102,05
2026-05-13 10:24:54;139925,38
2026-05-13 10:24:54;288461,53
2026-05-13 10:24:54;211864,4
2026-05-13 10:24:54;183823,53
2026-05-13 10:24:54;135869,56
2026-05-13 10:24:54;167410,72
2026-05-13 10:24:54;220588,25
2026-05-13 10:24:54;360576,94
2026-05-13 10:24:54;204918,02
2026-05-13 10:24:54;138888,89
2026-05-13 10:24:54;271739,12
2026-05-13 10:24:54;279850,75
2026-05-13 10:24:54;122549,016
2026-05-13 10:24:54;132978,72
2026-05-13 10:24:54;90579,71
2026-05-13 10:24:54;138888,89
2026-05-13 10:24:54;176886,8
2026-05-13 10:24:54;256849,33
2026-05-13 10:24:54;171232,88
2026-05-13 10:24:54;142045,45
2026-05-13 10:24:54;300480,78
2026-05-13 10:24:54;109649,125
2026-05-13 10:24:54;135869,56
2026-05-13 10:24:54;255102,05
2026-05-13 10:24:54;231481,5
2026-05-13 10:24:54;289351,84
2026-05-13 10:24:54;120192,305
2026-05-13 10:24:55;167785,25
2026-05-13 10:24:55;290697,7
2026-05-13 10:24:55;275735,28
2026-05-13 10:24:55;111607,15
2026-05-13 10:24:55;142045,45
2026-05-13 10:24:55;370762,75
2026-05-13 10:24:55;367647,06
2026-05-13 10:24:55;100806,445
2026-05-13 10:24:55;367647,06
2026-05-13 10:24:55;154320,98
2026-05-13 10:24:55;240384,61
2026-05-13 10:24:55;51229,504
2026-05-13 10:24:55;139925,38
2026-05-13 10:24:55;154320,98
2026-05-13 10:24:55;250000
2026-05-13 10:24:55;208333,33
2026-05-13 10:24:55;142045,45
2026-05-13 10:24:55;89928,055
2026-05-13 10:24:55;183823,52
2026-05-13 10:24:55;74404,766
2026-05-13 10:24:55;480769,28
2026-05-13 10:24:55;180288,47
2026-05-13 10:24:55;187500
2026-05-13 10:24:55;110619,47
2026-05-13 10:24:55;177845,52
2026-05-13 10:24:55;307377,06
2026-05-13 10:24:55;93283,58
2026-05-13 10:24:55;245098,03
2026-05-13 10:24:55;197368,42
2026-05-13 10:24:55;198412,7
2026-05-13 10:24:55;160256,4
2026-05-13 10:24:55;121753,25
2026-05-13 10:24:55;137362,64
2026-05-13 10:24:55;228658,53
2026-05-13 10:24:55;231481,5
2026-05-13 10:24:55;213068,19
2026-05-13 10:24:55;120967,74
2026-05-13 10:24:55;183823,53
2026-05-13 10:24:55;240384,64
2026-05-13 10:24:55;156250,02
2026-05-13 10:24:55;316455,7
2026-05-13 10:24:55;255102,05
2026-05-13 10:24:55;303398,03
2026-05-13 10:24:55;233957,22
2026-05-13 10:24:55;187969,92
2026-05-13 10:24:55;198412,69
2026-05-13 10:24:55;105485,234
2026-05-13 10:24:55;284090,94
2026-05-13 10:24:55;265957,47
2026-05-13 10:24:55;247524,75
2026-05-13 10:24:55;182038,83
2026-05-13 10:24:55;186567,17
2026-05-13 10:24:55;101626,02
2026-05-13 10:24:55;150602,4
2026-05-13 10:24:55;103021,98
2026-05-13 10:24:55;139925,36
2026-05-13 10:24:55;247524,75
2026-05-13 10:24:55;234375
2026-05-13 10:24:55;271739,12
2026-05-13 10:24:55;228102,19
2026-05-13 10:24:55;385802,5
2026-05-13 10:24:55;375000
2026-05-13 10:24:55;120192,305
2026-05-13 10:24:55;215517,23
2026-05-13 10:24:55;182481,77
2026-05-13 10:24:55;160256,4
2026-05-13 10:24:55;150000
2026-05-13 10:24:55;108695,65
2026-05-13 10:24:55;223214,3
2026-05-13 10:24:55;136861,33
2026-05-13 10:24:55;208333,33
2026-05-13 10:24:55;312500
2026-05-13 10:24:55;235849,05
2026-05-13 10:24:55;155279,52
2026-05-13 10:24:55;337837,84
2026-05-13 10:24:55;119047,62
2026-05-13 10:24:55;288461,53
2026-05-13 10:24:55;130208,336
2026-05-13 10:24:55;303398,03
2026-05-13 10:24:55;165929,2
2026-05-13 10:24:55;191326,52
2026-05-13 10:24:55;134892,08
2026-05-13 10:24:55;183823,53
2026-05-13 10:24:55;151209,69
2026-05-13 10:24:55;130890,05
2026-05-13 10:24:55;142045,45
2026-05-13 10:24:55;223214,3
2026-05-13 10:24:55;136861,33
2026-05-13 10:24:55;126262,625
2026-05-13 10:24:55;119047,62
2026-05-13 10:24:55;267857,12
2026-05-13 10:24:55;71022,73
2026-05-13 10:24:55;150000
2026-05-13 10:24:55;106837,6
2026-05-13 10:24:55;208333,34
2026-05-13 10:24:55;231481,5
2026-05-13 10:24:55;390625,03
2026-05-13 10:24:55;312500
2026-05-13 10:24:55;347222,22
2026-05-13 10:24:55;286697,25
2026-05-13 10:24:55;206043,95
2026-05-13 10:24:55;256147,56
2026-05-13 10:24:55;152439,03
2026-05-13 10:24:55;275735,3
2026-05-13 10:24:55;91240,88
2026-05-13 10:24:55;186567,17
2026-05-13 10:24:55;176056,34
2026-05-13 10:24:55;287356,3
2026-05-13 10:24:55;119047,62
2026-05-13 10:24:55;135869,56
2026-05-13 10:24:55;143678,16
2026-05-13 10:24:55;196850,39
2026-05-13 10:24:55;367647,03
2026-05-13 10:24:55;163398,7
2026-05-13 10:24:55;164473,67
2026-05-13 10:24:55;100806,45
2026-05-13 10:24:55;215517,23
2026-05-13 10:24:55;76219,516
2026-05-13 10:24:55;NaN
2026-05-13 10:24:55;271739,12
2026-05-13 10:24:55;117924,52
2026-05-13 10:24:55;123762,375
2026-05-13 10:24:55;195312,5
2026-05-13 10:24:55;217391,3
2026-05-13 10:24:55;126262,625
2026-05-13 10:24:55;446428,6
2026-05-13 10:24:55;191326,52
2026-05-13 10:24:55;106837,6
2026-05-13 10:24:55;284090,9
2026-05-13 10:24:55;94696,98
2026-05-13 10:24:55;145348,84
2026-05-13 10:24:55;199468,08
2026-05-13 10:24:55;79617,836
2026-05-13 10:24:55;127551,02
2026-05-13 10:24:55;153940,89
2026-05-13 10:24:55;107758,62
2026-05-13 10:24:55;201612,9
2026-05-13 10:24:55;126689,19
2026-05-13 10:24:55;210084,05
2026-05-13 10:24:55;312500
2026-05-13 10:24:55;168918,92
2026-05-13 10:24:55;180288,47
2026-05-13 10:24:55;210674,17
2026-05-13 10:24:55;84459,46
2026-05-13 10:24:55;181159,42
2026-05-13 10:24:55;195312,5
2026-05-13 10:24:55;48449,613
2026-05-13 10:24:55;318877,56
2026-05-13 10:24:55;162760,42
2026-05-13 10:24:55;175233,64
2026-05-13 10:24:55;90579,71
2026-05-13 10:24:55;174825,17
2026-05-13 10:24:55;189393,95
2026-05-13 10:24:55;255102,05
2026-05-13 10:24:55;172018,34
2026-05-13 10:24:55;235849,08
2026-05-13 10:24:55;267857,12
2026-05-13 10:24:55;122549,016
2026-05-13 10:24:55;152439,03
2026-05-13 10:24:55;138888,89
2026-05-13 10:24:55;117924,52
2026-05-13 10:24:55;176056,34
2026-05-13 10:24:55;163043,47
2026-05-13 10:24:55;156250
2026-05-13 10:24:55;319343,06
2026-05-13 10:24:55;121753,24
2026-05-13 10:24:55;225903,61
2026-05-13 10:24:55;245098,03
2026-05-13 10:24:55;195312,5
2026-05-13 10:24:55;196850,39
2026-05-13 10:24:55;187125,75
2026-05-13 10:24:55;277777,78
2026-05-13 10:24:55;267857,12
2026-05-13 10:24:55;96153,84
2026-05-13 10:24:55;72674,42
2026-05-13 10:24:55;85616,44
2026-05-13 10:24:55;238095,23
2026-05-13 10:24:55;167410,72
2026-05-13 10:24:55;215517,23
2026-05-13 10:24:55;306372,53
2026-05-13 10:24:55;154958,67
2026-05-13 10:24:55;195312,5
2026-05-13 10:24:55;210084,03
2026-05-13 10:24:55;297619,06
2026-05-13 10:24:55;195312,5
2026-05-13 10:24:55;175561,8
2026-05-13 10:24:55;195312,5
2026-05-13 10:24:55;1562500
2026-05-13 10:24:55;181159,4
2026-05-13 10:24:55;250000
2026-05-13 10:24:55;185643,56
2026-05-13 10:24:55;208333,33
2026-05-13 10:24:55;132978,73
2026-05-13 10:24:55;156250
2026-05-13 10:24:55;105932,2
2026-05-13 10:24:55;240384,61
2026-05-13 10:24:55;104166,664
2026-05-13 10:24:55;215517,23
2026-05-13 10:24:55;112612,6
2026-05-13 10:24:55;89928,06
2026-05-13 10:24:55;250000
2026-05-13 10:24:55;306372,53
2026-05-13 10:24:55;144230,77
2026-05-13 10:24:55;163043,47
2026-05-13 10:24:55;120967,74
2026-05-13 10:24:55;160256,4
2026-05-13 10:24:55;258264,47
2026-05-13 10:24:55;168918,92
2026-05-13 10:24:55;105932,2
2026-05-13 10:24:55;398936,16
2026-05-13 10:24:55;105932,2
2026-05-13 10:24:55;252016,14
2026-05-13 10:24:55;280898,88
2026-05-13 10:24:55;186567,17
2026-05-13 10:24:55;143678,16
2026-05-13 10:24:55;134892,08
2026-05-13 10:24:55;195312,5
2026-05-13 10:24:55;156250
2026-05-13 10:24:55;245098,03
2026-05-13 10:24:55;315656,56
2026-05-13 10:24:55;147058,83
2026-05-13 10:24:55;258264,47
2026-05-13 10:24:55;267094,03
2026-05-13 10:24:55;168918,92
2026-05-13 10:24:55;195312,5
2026-05-13 10:24:55;158898,31
2026-05-13 10:24:55;315126,06
2026-05-13 10:24:55;73964,49
2026-05-13 10:24:55;110619,47
2026-05-13 10:24:55;189393,94
2026-05-13 10:24:55;367647,03
2026-05-13 10:24:55;195312,5
2026-05-13 10:24:55;231481,5
2026-05-13 10:24:55;260416,64
2026-05-13 10:24:55;168918,92
2026-05-13 10:24:55;280898,88
2026-05-13 10:24:55;116822,42
2026-05-13 10:24:55;256849,3
2026-05-13 10:24:55;362318,84
2026-05-13 10:24:55;197368,42
2026-05-13 10:24:55;162337,66
2026-05-13 10:24:55;284090,9
2026-05-13 10:24:56;134408,61
2026-05-13 10:24:56;178571,44
2026-05-13 10:24:56;NaN
2026-05-13 10:24:56;264830,53
2026-05-13 10:24:56;202922,08
2026-05-13 10:24:56;123355,266
2026-05-13 10:24:56;206043,95
2026-05-13 10:24:56;224820,16
2026-05-13 10:24:56;186567,16
2026-05-13 10:24:56;NaN
2026-05-13 10:24:56;160256,4
2026-05-13 10:24:56;130208,336
2026-05-13 10:24:56;242718,44
2026-05-13 10:24:56;275735,28
2026-05-13 10:24:56;136861,31
2026-05-13 10:24:56;189393,95
2026-05-13 10:24:56;231481,5
2026-05-13 10:24:56;71022,734
2026-05-13 10:24:56;265957,47
2026-05-13 10:24:56;154958,67
2026-05-13 10:24:56;284090,9
2026-05-13 10:24:56;176056,34
2026-05-13 10:24:56;215517,23
2026-05-13 10:24:56;120192,32
2026-05-13 10:24:56;235849,05
2026-05-13 10:24:56;173611,11
2026-05-13 10:24:56;232919,25
2026-05-13 10:24:56;208333,33
2026-05-13 10:24:56;302419,38
2026-05-13 10:24:56;59523,81
2026-05-13 10:24:56;337837,84
2026-05-13 10:24:56;136861,31
2026-05-13 10:24:56;520833,34
2026-05-13 10:24:56;233644,88
2026-05-13 10:24:56;81168,836
2026-05-13 10:24:56;73529,414
2026-05-13 10:24:56;164473,67
2026-05-13 10:24:56;176056,34
2026-05-13 10:24:56;164473,67
2026-05-13 10:24:56;228658,53
2026-05-13 10:24:56;173611,11
2026-05-13 10:24:56;284090,9
2026-05-13 10:24:56;235849,08
2026-05-13 10:24:56;168918,92
2026-05-13 10:24:56;271739,12
2026-05-13 10:24:56;143129,77
2026-05-13 10:24:56;177304,97
2026-05-13 10:24:56;117924,54
2026-05-13 10:24:56;158898,31
2026-05-13 10:24:56;195312,5
2026-05-13 10:24:56;223214,3
2026-05-13 10:24:56;250000
2026-05-13 10:24:56;147058,83
2026-05-13 10:24:56;122549,016
2026-05-13 10:24:56;75301,2
2026-05-13 10:24:56;110946,76
2026-05-13 10:24:56;267857,12
2026-05-13 10:24:56;114678,89
2026-05-13 10:24:56;263157,9
2026-05-13 10:24:56;284090,9
2026-05-13 10:24:56;173611,11
2026-05-13 10:24:56;240384,64
2026-05-13 10:24:56;231481,44
2026-05-13 10:24:56;79113,92
2026-05-13 10:24:56;168918,92
2026-05-13 10:24:56;225225,23
2026-05-13 10:24:56;179856,12
2026-05-13 10:24:56;322164,97
2026-05-13 10:24:56;160256,4
2026-05-13 10:24:56;227272,73
2026-05-13 10:24:56;214285,7
2026-05-13 10:24:56;223214,3
2026-05-13 10:24:56;139925,38
2026-05-13 10:24:56;123762,375
2026-05-13 10:24:56;260416,67
2026-05-13 10:24:56;161637,94
2026-05-13 10:24:56;201612,89
2026-05-13 10:24:56;332446,8
2026-05-13 10:24:56;240384,61
2026-05-13 10:24:56;300480,78
2026-05-13 10:24:56;110619,47
2026-05-13 10:24:56;233644,84
2026-05-13 10:24:56;93283,586
2026-05-13 10:24:56;264084,5
2026-05-13 10:24:56;237341,77
2026-05-13 10:24:56;131578,95
2026-05-13 10:24:56;46992,484
2026-05-13 10:24:56;143678,16
2026-05-13 10:24:56;206043,95
2026-05-13 10:24:56;135869,56
2026-05-13 10:24:56;161637,94
2026-05-13 10:24:56;203252,05
2026-05-13 10:24:56;183823,52
2026-05-13 10:24:56;173611,11
2026-05-13 10:24:56;114678,91
2026-05-13 10:24:56;315126,06
2026-05-13 10:24:56;89928,06
2026-05-13 10:24:56;46641,79
2026-05-13 10:24:56;215517,23
2026-05-13 10:24:56;240384,64
2026-05-13 10:24:56;520833,28
2026-05-13 10:24:56;144230,77
2026-05-13 10:24:56;231481,47
2026-05-13 10:24:56;225225,23
2026-05-13 10:24:56;182038,83
2026-05-13 10:24:56;147058,83
2026-05-13 10:24:56;128865,984
2026-05-13 10:24:56;193298,97
2026-05-13 10:24:56;94696,98
2026-05-13 10:24:56;138888,89
2026-05-13 10:24:56;76219,51
2026-05-13 10:24:56;166223,4
2026-05-13 10:24:56;174825,17
2026-05-13 10:24:56;255102,05
2026-05-13 10:24:56;NaN
2026-05-13 10:24:56;215517,23
2026-05-13 10:24:56;185643,56
2026-05-13 10:24:56;173611,11
2026-05-13 10:24:56;176056,34
2026-05-13 10:24:56;185643,56
2026-05-13 10:24:56;147058,83
2026-05-13 10:24:56;143129,78
2026-05-13 10:24:56;183823,53
2026-05-13 10:24:56;303398,03
2026-05-13 10:24:56;195312,5
2026-05-13 10:24:56;195312,5
2026-05-13 10:24:56;181159,42
2026-05-13 10:24:56;142045,47
2026-05-13 10:24:56;277777,78
2026-05-13 10:24:56;189393,94
2026-05-13 10:24:56;135869,56
2026-05-13 10:24:56;98425,195
2026-05-13 10:24:56;149700,61
2026-05-13 10:24:56;220588,25
2026-05-13 10:24:56;213675,2
2026-05-13 10:24:56;151209,69
2026-05-13 10:24:56;166666,66
2026-05-13 10:24:56;219298,25
2026-05-13 10:24:56;192307,69
2026-05-13 10:24:56;294117,66
2026-05-13 10:24:56;143129,78
2026-05-13 10:24:56;274725,28
2026-05-13 10:24:56;151209,67
2026-05-13 10:24:56;NaN
2026-05-13 10:24:56;217391,3
2026-05-13 10:24:56;110619,47
2026-05-13 10:24:56;323275,88
2026-05-13 10:24:56;135869,56
2026-05-13 10:24:56;357142,88
2026-05-13 10:24:56;189393,94
2026-05-13 10:24:56;181159,42
2026-05-13 10:24:56;189393,94
2026-05-13 10:24:56;292056,1
2026-05-13 10:24:56;61274,508
2026-05-13 10:24:56;211864,4
2026-05-13 10:24:56;173611,11
2026-05-13 10:24:56;69444,445
2026-05-13 10:24:56;153688,53
2026-05-13 10:24:56;284090,94
2026-05-13 10:24:56;147637,8
2026-05-13 10:24:56;161290,33
